timestamp_s,task_id,event,robot_id,strategy,scenario,seed
28.000,task_001,activated,,consensus_dbta,deadline_pressure,1
28.000,task_002,activated,,consensus_dbta,deadline_pressure,1
28.000,task_003,activated,,consensus_dbta,deadline_pressure,1
28.000,task_004,activated,,consensus_dbta,deadline_pressure,1
28.000,task_005,activated,,consensus_dbta,deadline_pressure,1
28.000,task_006,activated,,consensus_dbta,deadline_pressure,1
28.000,task_007,activated,,consensus_dbta,deadline_pressure,1
28.000,task_008,activated,,consensus_dbta,deadline_pressure,1
28.000,task_009,activated,,consensus_dbta,deadline_pressure,1
28.000,task_010,activated,,consensus_dbta,deadline_pressure,1
28.000,task_011,activated,,consensus_dbta,deadline_pressure,1
28.000,task_012,activated,,consensus_dbta,deadline_pressure,1
28.000,task_013,activated,,consensus_dbta,deadline_pressure,1
28.000,task_014,activated,,consensus_dbta,deadline_pressure,1
28.000,task_015,activated,,consensus_dbta,deadline_pressure,1
28.000,task_016,activated,,consensus_dbta,deadline_pressure,1
28.000,task_017,activated,,consensus_dbta,deadline_pressure,1
28.000,task_018,activated,,consensus_dbta,deadline_pressure,1
28.000,task_019,activated,,consensus_dbta,deadline_pressure,1
28.000,task_020,activated,,consensus_dbta,deadline_pressure,1
28.000,task_021,activated,,consensus_dbta,deadline_pressure,1
28.000,task_022,activated,,consensus_dbta,deadline_pressure,1
28.000,task_023,activated,,consensus_dbta,deadline_pressure,1
28.000,task_024,activated,,consensus_dbta,deadline_pressure,1
28.000,task_025,activated,,consensus_dbta,deadline_pressure,1
30.000,task_022,assigned,robot_1,consensus_dbta,deadline_pressure,1
30.000,task_009,assigned,robot_1,consensus_dbta,deadline_pressure,1
30.000,task_007,assigned,robot_1,consensus_dbta,deadline_pressure,1
30.000,task_010,assigned,robot_1,consensus_dbta,deadline_pressure,1
30.000,task_017,assigned,robot_1,consensus_dbta,deadline_pressure,1
30.000,task_024,assigned,robot_2,consensus_dbta,deadline_pressure,1
30.000,task_021,assigned,robot_2,consensus_dbta,deadline_pressure,1
30.000,task_012,assigned,robot_2,consensus_dbta,deadline_pressure,1
30.000,task_003,assigned,robot_2,consensus_dbta,deadline_pressure,1
30.000,task_004,assigned,robot_2,consensus_dbta,deadline_pressure,1
30.000,task_011,assigned,robot_3,consensus_dbta,deadline_pressure,1
30.000,task_025,assigned,robot_3,consensus_dbta,deadline_pressure,1
30.000,task_018,assigned,robot_3,consensus_dbta,deadline_pressure,1
30.000,task_005,assigned,robot_3,consensus_dbta,deadline_pressure,1
30.000,task_020,assigned,robot_3,consensus_dbta,deadline_pressure,1
30.000,task_001,assigned,robot_4,consensus_dbta,deadline_pressure,1
30.000,task_023,assigned,robot_4,consensus_dbta,deadline_pressure,1
30.000,task_019,assigned,robot_4,consensus_dbta,deadline_pressure,1
30.000,task_008,assigned,robot_4,consensus_dbta,deadline_pressure,1
30.000,task_002,assigned,robot_4,consensus_dbta,deadline_pressure,1
30.000,task_006,assigned,robot_5,consensus_dbta,deadline_pressure,1
30.000,task_016,assigned,robot_5,consensus_dbta,deadline_pressure,1
30.000,task_013,assigned,robot_5,consensus_dbta,deadline_pressure,1
30.000,task_015,assigned,robot_5,consensus_dbta,deadline_pressure,1
30.000,task_014,assigned,robot_5,consensus_dbta,deadline_pressure,1
40.130,task_011,completed,robot_3,consensus_dbta,deadline_pressure,1
52.978,task_025,completed,robot_3,consensus_dbta,deadline_pressure,1
62.074,task_024,completed,robot_2,consensus_dbta,deadline_pressure,1
63.850,task_022,completed,robot_1,consensus_dbta,deadline_pressure,1
68.227,task_006,completed,robot_5,consensus_dbta,deadline_pressure,1
77.744,task_021,completed,robot_2,consensus_dbta,deadline_pressure,1
78.150,task_016,completed,robot_5,consensus_dbta,deadline_pressure,1
88.867,task_001,completed,robot_4,consensus_dbta,deadline_pressure,1
90.180,task_009,completed,robot_1,consensus_dbta,deadline_pressure,1
94.072,task_018,completed,robot_3,consensus_dbta,deadline_pressure,1
107.944,task_013,completed,robot_5,consensus_dbta,deadline_pressure,1
114.584,task_012,completed,robot_2,consensus_dbta,deadline_pressure,1
126.578,task_007,completed,robot_1,consensus_dbta,deadline_pressure,1
129.671,task_023,completed,robot_4,consensus_dbta,deadline_pressure,1
133.638,task_005,completed,robot_3,consensus_dbta,deadline_pressure,1
134.954,task_010,completed,robot_1,consensus_dbta,deadline_pressure,1
142.129,task_020,completed,robot_3,consensus_dbta,deadline_pressure,1
143.652,task_019,completed,robot_4,consensus_dbta,deadline_pressure,1
143.774,task_015,completed,robot_5,consensus_dbta,deadline_pressure,1
156.625,task_003,completed,robot_2,consensus_dbta,deadline_pressure,1
166.836,task_017,completed,robot_1,consensus_dbta,deadline_pressure,1
180.129,task_008,completed,robot_4,consensus_dbta,deadline_pressure,1
183.643,task_014,completed,robot_5,consensus_dbta,deadline_pressure,1
188.726,task_002,completed,robot_4,consensus_dbta,deadline_pressure,1
192.336,task_004,completed,robot_2,consensus_dbta,deadline_pressure,1
